[2026-02-20T07:21:50.159+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-20T07:21:50.176+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-20T07:14:00+00:00 [queued]>
[2026-02-20T07:21:50.181+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-20T07:14:00+00:00 [queued]>
[2026-02-20T07:21:50.181+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-02-20T07:22:07.078+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533793.json to Snowflake stage
[2026-02-20T07:22:07.366+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533801.json to Snowflake stage
[2026-02-20T07:22:07.645+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533809.json to Snowflake stage
[2026-02-20T07:22:08.241+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533817.json to Snowflake stage
[2026-02-20T07:22:08.539+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533825.json to Snowflake stage
[2026-02-20T07:22:09.573+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533833.json to Snowflake stage
[2026-02-20T07:22:09.834+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533841.json to Snowflake stage
[2026-02-20T07:22:10.090+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533849.json to Snowflake stage
[2026-02-20T07:22:10.341+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533857.json to Snowflake stage
[2026-02-20T07:22:10.574+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533865.json to Snowflake stage
[2026-02-20T07:22:10.825+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533873.json to Snowflake stage
[2026-02-20T07:22:11.081+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533881.json to Snowflake stage
[2026-02-20T07:22:11.368+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533889.json to Snowflake stage
[2026-02-20T07:22:11.692+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533897.json to Snowflake stage
[2026-02-20T07:22:11.952+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533904.json to Snowflake stage
[2026-02-20T07:22:12.218+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533912.json to Snowflake stage
[2026-02-20T07:22:12.448+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533920.json to Snowflake stage
[2026-02-20T07:22:12.681+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533930.json to Snowflake stage
[2026-02-20T07:22:12.956+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533938.json to Snowflake stage
[2026-02-20T07:22:13.275+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533946.json to Snowflake stage
[2026-02-20T07:22:13.567+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533953.json to Snowflake stage
[2026-02-20T07:22:13.805+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533961.json to Snowflake stage
[2026-02-20T07:22:14.062+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533969.json to Snowflake stage
[2026-02-20T07:22:14.292+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533977.json to Snowflake stage
[2026-02-20T07:22:14.542+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533985.json to Snowflake stage
[2026-02-20T07:22:14.780+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533993.json to Snowflake stage
[2026-02-20T07:22:15.001+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534001.json to Snowflake stage
[2026-02-20T07:22:15.260+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534009.json to Snowflake stage
[2026-02-20T07:22:15.785+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534016.json to Snowflake stage
[2026-02-20T07:22:16.021+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534024.json to Snowflake stage
[2026-02-20T07:22:16.270+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534032.json to Snowflake stage
[2026-02-20T07:22:16.535+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534040.json to Snowflake stage
[2026-02-20T07:22:16.809+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534048.json to Snowflake stage
[2026-02-20T07:22:17.054+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534056.json to Snowflake stage
[2026-02-20T07:22:17.287+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534064.json to Snowflake stage
[2026-02-20T07:22:17.524+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534071.json to Snowflake stage
[2026-02-20T07:22:17.807+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534079.json to Snowflake stage
[2026-02-20T07:22:18.111+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534087.json to Snowflake stage
[2026-02-20T07:22:18.361+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534095.json to Snowflake stage
[2026-02-20T07:22:18.612+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534103.json to Snowflake stage
[2026-02-20T07:22:18.869+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534111.json to Snowflake stage
[2026-02-20T07:22:19.114+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534119.json to Snowflake stage
[2026-02-20T07:22:19.360+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534126.json to Snowflake stage
[2026-02-20T07:22:19.610+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534134.json to Snowflake stage
[2026-02-20T07:22:19.870+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534142.json to Snowflake stage
[2026-02-20T07:22:20.191+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534150.json to Snowflake stage
[2026-02-20T07:22:20.462+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534158.json to Snowflake stage
[2026-02-20T07:22:20.695+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534166.json to Snowflake stage
[2026-02-20T07:22:21.203+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534174.json to Snowflake stage
[2026-02-20T07:22:21.469+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534181.json to Snowflake stage
[2026-02-20T07:22:21.712+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534189.json to Snowflake stage
[2026-02-20T07:22:21.965+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534197.json to Snowflake stage
[2026-02-20T07:22:22.203+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534205.json to Snowflake stage
[2026-02-20T07:22:22.614+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534213.json to Snowflake stage
[2026-02-20T07:22:22.874+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534222.json to Snowflake stage
[2026-02-20T07:22:23.102+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534229.json to Snowflake stage
[2026-02-20T07:22:23.362+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534238.json to Snowflake stage
[2026-02-20T07:22:23.648+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534246.json to Snowflake stage
[2026-02-20T07:22:23.981+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534254.json to Snowflake stage
[2026-02-20T07:22:24.238+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534262.json to Snowflake stage
[2026-02-20T07:22:24.510+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534270.json to Snowflake stage
[2026-02-20T07:22:24.720+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534278.json to Snowflake stage
[2026-02-20T07:22:24.964+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534285.json to Snowflake stage
[2026-02-20T07:22:25.217+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534293.json to Snowflake stage
[2026-02-20T07:22:25.466+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534301.json to Snowflake stage
[2026-02-20T07:22:25.736+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534309.json to Snowflake stage
[2026-02-20T07:22:25.984+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534317.json to Snowflake stage
[2026-02-20T07:22:26.192+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534325.json to Snowflake stage
[2026-02-20T07:22:26.487+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534332.json to Snowflake stage
[2026-02-20T07:22:26.737+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534340.json to Snowflake stage
[2026-02-20T07:22:26.996+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534348.json to Snowflake stage
[2026-02-20T07:22:27.233+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534356.json to Snowflake stage
[2026-02-20T07:22:27.486+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534364.json to Snowflake stage
[2026-02-20T07:22:27.728+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534372.json to Snowflake stage
[2026-02-20T07:22:28.022+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534380.json to Snowflake stage
[2026-02-20T07:22:28.342+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534388.json to Snowflake stage
[2026-02-20T07:22:28.856+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534395.json to Snowflake stage
[2026-02-20T07:22:29.092+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534403.json to Snowflake stage
[2026-02-20T07:22:29.356+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534411.json to Snowflake stage
[2026-02-20T07:22:29.603+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534420.json to Snowflake stage
[2026-02-20T07:22:29.836+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534428.json to Snowflake stage
[2026-02-20T07:22:30.075+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534436.json to Snowflake stage
[2026-02-20T07:22:30.313+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534443.json to Snowflake stage
[2026-02-20T07:22:30.578+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534451.json to Snowflake stage
[2026-02-20T07:22:31.041+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534459.json to Snowflake stage
[2026-02-20T07:22:31.293+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534467.json to Snowflake stage
[2026-02-20T07:22:31.540+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534475.json to Snowflake stage
[2026-02-20T07:22:31.801+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534483.json to Snowflake stage
[2026-02-20T07:22:32.040+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534491.json to Snowflake stage
[2026-02-20T07:22:32.292+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534499.json to Snowflake stage
[2026-02-20T07:22:32.533+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534507.json to Snowflake stage
[2026-02-20T07:22:32.778+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534515.json to Snowflake stage
[2026-02-20T07:22:33.053+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534523.json to Snowflake stage
[2026-02-20T07:22:33.335+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534531.json to Snowflake stage
[2026-02-20T07:22:33.571+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534539.json to Snowflake stage
[2026-02-20T07:22:33.821+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534547.json to Snowflake stage
[2026-02-20T07:22:34.079+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534555.json to Snowflake stage
[2026-02-20T07:22:34.349+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534562.json to Snowflake stage
[2026-02-20T07:22:34.581+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534570.json to Snowflake stage
[2026-02-20T07:22:34.816+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534578.json to Snowflake stage
[2026-02-20T07:22:35.060+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534586.json to Snowflake stage
[2026-02-20T07:22:35.548+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534594.json to Snowflake stage
[2026-02-20T07:22:35.816+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534602.json to Snowflake stage
[2026-02-20T07:22:36.256+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534610.json to Snowflake stage
[2026-02-20T07:22:36.499+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534618.json to Snowflake stage
[2026-02-20T07:22:36.837+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534626.json to Snowflake stage
[2026-02-20T07:22:37.077+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534634.json to Snowflake stage
[2026-02-20T07:22:37.324+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534642.json to Snowflake stage
[2026-02-20T07:22:37.594+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534650.json to Snowflake stage
[2026-02-20T07:22:37.844+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534658.json to Snowflake stage
[2026-02-20T07:22:38.512+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534666.json to Snowflake stage
[2026-02-20T07:22:38.755+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534674.json to Snowflake stage
[2026-02-20T07:22:39.411+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534682.json to Snowflake stage
[2026-02-20T07:22:39.658+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534689.json to Snowflake stage
[2026-02-20T07:22:39.911+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534697.json to Snowflake stage
[2026-02-20T07:22:40.144+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534705.json to Snowflake stage
[2026-02-20T07:22:40.393+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534713.json to Snowflake stage
[2026-02-20T07:22:40.702+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534721.json to Snowflake stage
[2026-02-20T07:22:40.952+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534729.json to Snowflake stage
[2026-02-20T07:22:41.180+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534737.json to Snowflake stage
[2026-02-20T07:22:41.429+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534745.json to Snowflake stage
[2026-02-20T07:22:41.669+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534753.json to Snowflake stage
[2026-02-20T07:22:42.136+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534761.json to Snowflake stage
[2026-02-20T07:22:42.429+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534768.json to Snowflake stage
[2026-02-20T07:22:42.712+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534776.json to Snowflake stage
[2026-02-20T07:22:42.984+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534784.json to Snowflake stage
[2026-02-20T07:22:43.232+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534792.json to Snowflake stage
[2026-02-20T07:22:43.471+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534800.json to Snowflake stage
[2026-02-20T07:22:43.742+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534808.json to Snowflake stage
[2026-02-20T07:22:44.052+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534817.json to Snowflake stage
[2026-02-20T07:22:44.323+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534825.json to Snowflake stage
[2026-02-20T07:22:44.558+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534833.json to Snowflake stage
[2026-02-20T07:22:44.789+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534841.json to Snowflake stage
[2026-02-20T07:22:45.048+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534849.json to Snowflake stage
[2026-02-20T07:22:45.312+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534857.json to Snowflake stage
[2026-02-20T07:22:45.582+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534866.json to Snowflake stage
